"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-04",,"0.6","0.0","9","5","0","1","0","7","0","4","0","-3.3","0","46.0","53.1","24.4","3074.7","278.9","85.0","64","9.0","15.1","3.0",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-05",,"34.7","34.1","16","10","0","0","0","0","0","20","0","4.4","0","0.0","33.8","29.4","3165.0","90.3","141.8","0","16.5","22.5","10.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-06",,"117.1","82.4","17","11","0","0","0","0","0","27","0","6.7","0","0.0","80.5","31.7","3186.9","21.9","185.6","0","20.4","25.9","14.8",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-07",,"192.0","74.9","11","8","0","0","0","0","0","31","0","10.6","0","0.0","32.0","30.0","3.9","3.9","130.8","0","20.6","25.8","15.4",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-08",,"290.9","98.9","11","9","0","0","0","0","0","31","0","8.3","0","0.0","39.6","31.7","12.8","8.9","120.2","0","21.2","26.8","15.7",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-09",,"336.8","45.9","11","5","0","0","0","0","0","21","0","3.3","0","0.0","40.9","31.1","94.4","81.6","125.5","0","17.1","23.0","11.3",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-10",,,,"9","5","0","0","0","3",,,,"-1.1","0","0.0","35.8",,,,"81.4","0",,,"6.9",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-11",,,"0.0","19","7","0","1","0","16","4","0","0","-9.4","0","25.0","7.1","18.3",,"426.0","46.0","110","4.1","7.6","0.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2000-12",,,"0.0","18","11","25","12","4","31","22","0","0","-21.1","457","178.0","22.6","2.8",,"797.7","123.4","1029","-7.4","-3.6","-11.2",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-01",,"0.0","0.0","16","5","31","2","0","28","16","0","0","-17.2","381","56.0","10.9","6.1",,"669.0","33.7","172","-3.2","0.0","-6.5",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-02",,"0.0","0.0","15","6","9","2","0","26","8","0","0","-12.2","152","38.0","34.0","11.7",,"559.8","89.3","158","-1.7","2.1","-5.4",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-03",,"0.0","0.0","13","5","4","4","0","28","4","0","0","-13.3","76","79.0","8.1","13.9",,"532.9","31.4","286","1.1","6.0","-3.7",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-04",,"3.4","3.4","17","9","1","1","0","7","0","8","0","-3.9","25","61.0","18.5","26.1",,"235.9","74.8","69","10.6","16.8","4.3",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-05",,"26.5","23.1","16","8","0","0","0","0","0","17","0","1.1","0","0.0","32.0","28.9",,"89.9","119.7","0","16.2","22.0","10.4",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-06",,"119.3","92.8","13","9","0","0","0","0","0","24","2","7.8","0","0.0","17.0","32.2",,"34.4","105.0","0","20.3","25.9","14.7",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-07",,"261.8","142.5","6","2","0","0","0","0","0","31","5","6.1","0","0.0","20.6","33.9","6.9","6.9","35.7","0","22.7","29.3","16.1",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-08",,"405.3","143.5","9","5","0","0","0","0","0","31","7","11.1","0","0.0","18.5","36.7","6.9","0.0","75.8","0","23.0","28.7","17.2",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-09",,"433.1","27.8","11","9","0","0","0","0","0","21","0","3.3","0","0.0","38.1","31.7","90.4","83.5","106.5","0","16.5","22.2","10.8",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-10",,"435.3","2.2","15","11","0","0","0","4","0","7","0","-3.3","0","3.0","56.6","26.1","311.4","221.0","193.9","3","11.3","16.5","6.1",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-11",,"435.3","0.0","11","5","0","0","0","8","0","0","0","-3.3","0","0.0","19.6","20.6","603.8","292.4","54.7","0","8.6","13.3","3.9",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12",,"435.3","0.0","21","5","7","4","0","20","8","0","0","-12.2","127","69.0","14.5","19.4","1120.9","517.1","54.3","224","1.6","4.9","-1.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01",,"0.0","0.0","16","6","16","6","0","26","7","0","0","-11.7","203","193.0","39.9","12.8","1682.7","561.8","86.7","646","0.2","4.0","-3.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02",,"0.0","0.0","14","7","15","3","0","26","3","0","0","-12.8","152","157.0","18.5","15.0","2186.2","503.5","57.6","274","0.4","5.0","-4.3",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03",,"0.0","0.0","20","4","3","1","0","24","4","0","0","-15.0","76","25.0","14.2","16.7","2711.7","525.5","54.4","160","1.4","6.6","-3.8",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04",,"20.5","20.5","18","8","0","0","0","8","0","8","0","-5.6","0","5.0","18.8","29.4","2991.6","279.9","92.1","13","9.7","15.2","4.1",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05",,"33.5","13.0","17","10","0","0","0","2","0","10","0","-1.1","0","0.0","28.4","29.4","3175.4","183.8","83.3","0","12.8","19.1","6.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06",,"146.6","113.1","9","4","0","0","0","0","0","29","7","7.2","0","0.0","9.9","33.9","3189.0","13.6","28.8","0","21.6","28.2","15.1",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07",,"337.3","190.7","12","9","0","0","0","0","0","31","16","10.6","0","0.0","21.8","35.6","0.0","0.0","93.0","0","24.5","31.1","17.8",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08",,"468.2","130.9","11","5","0","0","0","0","0","31","3","10.6","0","0.0","35.3","33.3","0.8","0.8","72.5","0","22.5","28.4","16.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09",,"550.2","82.0","9","4","0","0","0","0","0","26","4","6.1","0","0.0","25.4","34.4","25.0","24.2","61.2","0","20.3","27.1","13.4",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-10",,"563.2","13.0","11","7","0","0","0","9","0","7","0","-2.2","0","0.0","8.4","29.4","295.4","270.4","41.0","0","10.0","15.3","4.8",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-11",,"563.2","0.0","12","6","1","2","0","18","1","0","0","-8.9","25","33.0","33.3","17.2","737.4","442.0","65.2","104","3.6","7.3","-0.1",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-12",,"563.2","0.0","10","5","16","2","0","29","14","0","0","-16.7","178","175.0","13.0","10.6","1364.1","626.7","47.2","320","-1.9","1.6","-5.4",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-01",,"0.0","0.0","18","3","22","5","2","30","26","0","0","-20.6","102","53.0","4.3","8.3","2135.5","771.4","23.9","350","-6.6","-3.0","-10.1",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-02",,"0.0","0.0","15","6","16","9","0","28","18","0","0","-17.2","178","155.0","18.8","8.3","2789.0","653.5","50.5","524","-5.0","-0.4","-9.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-03",,"0.0","0.0","15","7","14","3","1","23","5","2","0","-22.2","178","114.0","23.4","22.2","3272.3","483.3","79.3","245","2.4","8.7","-3.9",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-04",,"2.5","2.5","11","7","2","1","0","12","0","9","0","-6.1","127","122.0","20.3","28.3","3552.0","279.7","78.6","127","9.1","15.8","2.3",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-05",,"2.5","0.0","17","10","0","0","0","0","0","13","0","1.1","0","0.0","24.4","24.4","3691.7","139.7","119.2","0","13.8","19.8","7.9",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-06",,"56.4","53.9","15","6","0","0","0","0","0","26","1","3.3","0","0.0","13.5","32.8","3721.1","29.4","57.9","0","19.1","25.3","13.0",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-07",,"174.0","117.6","14","7","0","0","0","0","0","31","2","11.7","0","0.0","21.8","32.8","0.0","0.0","74.5","0","22.1","28.1","16.1",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-08",,"297.9","123.9","14","8","0","0","0","0","0","31","2","12.2","0","0.0","29.0","33.3","0.3","0.3","94.5","0","22.3","28.0","16.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-09",,"321.9","24.0","13","7","0","0","0","0","0","20","0","3.3","0","0.0","39.1","28.3","63.6","63.3","108.9","0","17.0","22.6","11.5",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-10",,"321.9","0.0","12","7","0","0","0","6","0","10","0","-0.6","0","0.0","25.7","27.2","306.3","242.7","64.1","0","10.5","16.1","4.9",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-11",,"321.9","0.0","14","9","0","1","0","13","0","2","0","-8.3","0","25.0","20.6","22.8","660.0","353.7","95.6","36","6.5","11.3","1.8",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2003-12",,"321.9","0.0","16","9","9","4","0","25","8","0","0","-11.7","51","46.0","15.5","8.3","1228.0","568.0","63.8","184","0.0","3.3","-3.3",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-01",,"0.0","0.0","19","8","28","8","3","29","24","0","0","-21.1","305","114.0","11.4","12.8","2020.5","792.5","56.7","593","-7.2","-3.1","-11.3",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-02",,"0.0","0.0","9","4","25","2","1","28","13","0","0","-17.8","254","38.0","3.8","13.9","2617.4","596.9","18.8","122","-2.2","2.3","-6.8",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-03",,"0.0","0.0","23","9","3","4","0","16","2","0","0","-10.6","76","71.0","21.3","18.3","3042.1","424.7","92.4","251","4.6","9.0","0.3",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04",,"11.4","11.4","6","4","0","0","0","9","0","10","0","-6.1","0","13.0","3.6","29.4","3286.6","244.5","12.5","23","10.6","17.3","3.9",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05",,"43.7","32.3","22","15","0","0","0","2","0","22","0","-1.7","0","0.0","55.6","28.9","3375.4","88.8","197.6","0","16.5","22.7","10.3",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06",,"101.2","57.5","15","8","0","0","0","0","0","29","1","7.2","0","0.0","21.1","32.2","3400.4","25.0","86.9","0","19.4","25.3","13.5",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07",,"211.9","110.7","13","9","0","0","0","0","0","30","1","9.4","0","0.0","22.9","32.2","3.3","3.3","109.4","0","21.8","27.5","16.1",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08",,"279.0","67.1","15","6","0","0","0","0","0","29","1","9.4","0","0.0","30.5","32.8","18.0","14.7","74.4","0","20.0","25.5","14.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09",,"339.8","60.8","2","1","0","0","0","0","0","29","0","5.0","0","0.0","19.1","30.6","38.3","20.3","19.9","0","19.7","26.2","13.2",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10",,"340.1","0.3","13","8","0","0","0","1","0","6","0","-0.6","0","0.0","11.7","25.6","240.6","202.3","51.2","0","11.8","16.8","6.9",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11",,"340.1","0.0","16","8","2","1","0","12","0","0","0","-5.6","51","48.0","18.8","17.8","620.8","380.2","75.8","74","5.7","9.7","1.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12",,"340.1","0.0","17","7","14","4","2","25","8","0","0","-19.4","178","188.0","30.0","15.0","1246.9","626.1","98.1","415","-1.9","1.9","-5.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-01",,"0.0","0.0","16","11","27","6","4","30","19","0","0","-19.4","305","236.0","18.3","13.3","1957.6","710.7","113.3","741","-4.6","-0.3","-8.9",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-02",,"0.0","0.0","14","11","23","5","0","26","11","0","0","-13.3","178","127.0","18.5","8.3","2522.6","565.0","88.1","367","-1.9","2.1","-5.8",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-03",,"0.0","0.0","13","3","9","5","0","26","6","0","0","-15.0","279","160.0","15.7","20.0","3070.5","547.9","35.0","373","0.7","5.6","-4.3",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-04",,"0.8","0.8","9","7","1","1","0","1","0","9","0","-1.1","127","140.0","15.5","27.8","3300.1","229.6","51.9","166","10.7","17.3","4.1",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-05",,"4.7","3.9","17","5","0","0","0","2","0","15","0","-2.8","0","3.0","19.6","27.8","3452.6","152.5","45.8","3","13.5","19.8","7.3",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-06",,"154.3","149.6","11","8","0","0","0","0","0","28","11","9.4","0","0.0","29.7","35.0","3460.4","7.8","98.3","0","23.1","29.2","16.9",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-07",,"318.0","163.7","13","9","0","0","0","0","0","31","6","10.0","0","0.0","61.5","32.8","1.4","1.4","170.9","0","23.6","29.5","17.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-08",,"479.7","161.7","7","5","0","0","0","0","0","31","3","11.7","0","0.0","10.4","32.8","1.4","0.0","32.8","0","23.6","29.2","17.9",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-09",,"548.7","69.0","11","6","0","0","0","0","0","29","1","3.3","0","0.0","21.3","32.8","19.8","18.4","74.7","0","20.0","26.4","13.6",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-10",,"565.1","16.4","7","0","0","0","0","4","0","7","0","-1.7","0","0.0","1.3","29.4","226.1","206.3","4.3","0","12.2","17.5","6.9",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-11",,"565.1","0.0","15","12","4","3","0","14","4","2","0","-11.1","102","102.0","29.2","22.2","597.4","371.3","113.5","199","6.0","10.8","1.1",,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-12",,"565.1","0.0","16","7","28","6","0","30","22","0","0","-15.0","279","168.0","15.7","4.4","1277.1","679.7","69.9","622","-3.6","-1.1","-6.1",,,,,
"USC00207308","SALINE WWTP, MI US","1994-04",,,,"7","6",,,,,,,,,,,"20.1",,,,"73.5",,,,,,,,,
"USC00207308","SALINE WWTP, MI US","1994-06",,,,"8","6",,,,,,,,,,,"79.8",,,,"174.8",,,,,,,,,
"USC00207308","SALINE WWTP, MI US","1994-07",,,,"7","4",,,,,,,,,,,"17.8",,,,"44.2",,,,,,,,,
"USC00207308","SALINE WWTP, MI US","1994-09",,,,"6","4",,,,,,,,,,,"16.0",,,,"36.8",,,,,,,,,
"USC00207308","SALINE WWTP, MI US","1994-10",,,,"4","4",,,,,,,,,,,"27.9",,,,"55.3",,,,,,,,,
"USC00207308","SALINE WWTP, MI US","1994-11",,,,"7","6",,,,,,,,,,,"24.9",,,,"91.5",,,,,,,,,
"USC00207308","SALINE WWTP, MI US","1994-12",,,,"6","4",,"1",,,,,,,,"152.0","22.4",,,,"58.2","152",,,,,,,,
"USC00207308","SALINE WWTP, MI US","2003-01",,"0.0","0.0","10","1","22","1","6","31","24","0","0","-22.2","102","25.0","22.9","8.3",,"791.9","27.7","76","-7.2","-2.5","-11.9",,,,,
"USC00207308","SALINE WWTP, MI US","2003-02",,"0.0","0.0","14","4","17","6","6","26","17","0","0","-26.7","127","91.0","17.8","8.9",,"650.7","37.9","471","-6.7","-0.4","-13.1",,,,,
"USC00207308","SALINE WWTP, MI US","2003-03",,"0.0","0.0","16","6","14","2","2","26","4","2","0","-22.2","127","64.0","10.7","22.2",,"551.9","45.0","159","0.5","8.1","-7.1",,,,,
"USC00207308","SALINE WWTP, MI US","2003-04",,"0.8","0.8","9","6","3","2","0","15","1","11","0","-5.0","51","53.0","27.9","28.3",,"292.5","67.9","91","8.4","15.4","1.4",,,,,
"USC00207308","SALINE WWTP, MI US","2003-05",,"1.7","0.9","20","14","0","0","0","0","0","14","0","0.6","0","0.0","24.1","25.6",,"140.1","128.6","0","13.7","20.1","7.3",,,,,
"USC00207308","SALINE WWTP, MI US","2003-06",,"41.1","39.4","13","8","0","0","0","0","0","25","3","3.3","0","0.0","15.2","32.8",,"44.4","74.1","0","18.3","25.2","11.4",,,,,
"USC00207308","SALINE WWTP, MI US","2003-07",,"139.6","98.5","10","4","0","0","0","0","0","31","3","7.8","0","0.0","33.8","32.8","1.4","1.4","80.0","0","21.6","28.9","14.2",,,,,
"USC00207308","SALINE WWTP, MI US","2003-08",,"243.3","103.7","13","7","0","0","0","0","0","31","4","9.4","0","0.0","30.2","32.8","2.3","0.9","92.4","0","21.8","29.0","14.6",,,,,
"USC00207308","SALINE WWTP, MI US","2003-09",,"259.7","16.4","12","8","0","0","0","0","0","22","0","1.7","0","0.0","27.2","28.3","81.1","78.8","115.9","0","16.2","23.1","9.4",,,,,
"USC00207308","SALINE WWTP, MI US","2003-10",,"259.7","0.0","11","4","0","0","0","11","0","7","0","-5.6","0","0.0","36.8","27.2","378.4","297.3","58.6","0","8.7","15.9","1.6",,,,,
"USC00207308","SALINE WWTP, MI US","2003-11",,"259.7","0.0","18","9","0","0","0","15","0","2","0","-10.0","0","0.0","14.0","24.4","750.0","371.6","82.8","0","5.6","10.8","0.4",,,,,
"USC00207308","SALINE WWTP, MI US","2003-12",,"259.7","0.0","14","6","1","0","0","28","8","0","0","-12.2","25","13.0","16.3","10.0","1266.9","516.9","58.6","45","-0.8","3.7","-5.3",,,,,
"USC00207308","SALINE WWTP, MI US","2004-01",,"0.0","0.0","11","5",,"4","9","28","23","0","0","-23.3",,"104.0","10.2","13.9","2028.7","761.8","37.1","255","-7.7","-2.4","-13.1",,,,,
"USC00207308","SALINE WWTP, MI US","2004-02",,"0.0","0.0","6","2",,"0","3","27","10","0","0","-20.6",,"13.0","5.8","11.7","2618.8","590.1","14.8","30","-3.6","2.2","-9.4",,,,,
"USC00207308","SALINE WWTP, MI US","2004-05",,,"23.3","21","14","0","0","0","3","0","19","0","-3.3","0","0.0","35.6","30.0",,"122.4","174.4","0","15.1","22.3","7.8",,,,,
"USC00207308","SALINE WWTP, MI US","2004-11",,,"0.0","17","9","1","1","0","16","0","0","0","-8.3","25","25.0","19.8","18.3",,"405.4","78.0","25","4.8","10.2","-0.5",,,,,
"USC00207308","SALINE WWTP, MI US","2005-01",,"0.0","0.0",,,"22",,"5","28","15","0","0","-23.3","152",,,"15.0",,"668.3","77.7","327","-4.7","0.4","-9.9",,,,,
"USC00207308","SALINE WWTP, MI US","2005-03",,,"0.0","7","3","10","4","0","25","5","1","0","-15.6","127","76.0","12.7","21.1",,"505.8","23.7","174","-0.7","5.4","-6.7",,,,,
"USC00207308","SALINE WWTP, MI US","2005-05",,,,"12","6","0","0",,,"0","15","0",,"0","0.0","17.8","28.9",,,"45.3","0",,"19.5",,,,,,
"USC00207308","SALINE WWTP, MI US","2005-07",,,"117.4","14","11","0","0","0","0","0","31","6","9.4","0","0.0","34.5","33.9","1.4","1.4","175.3","0","22.6","29.6","15.5",,,,,
"USC00207308","SALINE WWTP, MI US","2005-10",,,"8.1","5","0","0","0","0","9","0","9","0","-3.9","0","0.0","1.0","30.6",,"238.6","2.4","0","10.9","18.0","3.8",,,,,
"USC00207308","SALINE WWTP, MI US","2005-11",,,"0.0","12","9","0","2","0","18","3","2","0","-15.6","0","64.0","44.2","22.8",,"361.2","141.3","92","4.5","11.1","-2.1",,,,,
"USC00207308","SALINE WWTP, MI US","2005-12",,,"0.0","11","8","25","4","4","28","18","0","0","-18.9","178","178.0","11.2","5.6",,"668.9","56.3","407","-4.8","-0.6","-9.0",,,,,
"USC00201225","CANTON, MI US","2004-08",,,,"10","6","0","0",,,,,,,"0","0.0","33.8",,,,"98.8","0",,,,,,,,
"USC00201225","CANTON, MI US","2004-09",,,,"3","1","0","0",,,,,,,"0","0.0","20.3",,,,"21.3","0",,,,,,,,
"USC00201225","CANTON, MI US","2004-10",,,,"10","8","0","0",,,,,,,"0","0.0","12.7",,,,"43.4","0",,,,,,,,
"USC00201225","CANTON, MI US","2004-11",,,,"15","9","0","1",,,,,,,"0","25.0","17.8",,,,"75.1","25",,,,,,,,
"USC00201225","CANTON, MI US","2004-12",,,"0.0","10","6",,"2","1","22","7","0","0","-18.3",,"221.0","38.1","15.6",,"555.0","102.1","279","-0.7","3.4","-4.9",,,,,
"USC00201225","CANTON, MI US","2005-01",,"0.0","0.0","12","11","21","6","4","28","12","0","0","-20.6","381","318.0","19.1","15.6",,"671.8","94.9","718","-3.3","1.6","-8.3",,,,,
"USC00201225","CANTON, MI US","2005-02",,"0.0","0.0","12","9","22","4","0","25","8","0","0","-12.2","152","127.0","15.2","10.0",,"546.7","76.4","279","-1.2","3.5","-5.9",,,,,
"USC00201225","CANTON, MI US","2005-03",,"0.0","0.0","9","4","10","3","0","26","2","0","0","-12.8","254","201.0","17.3","20.0",,"500.5","28.6","329","1.6","7.4","-4.2",,,,,
"USC00201225","CANTON, MI US","2005-04",,"0.0","0.0","5","5","1","2","0","3","0","9","0","-0.6","51","178.0","12.7","27.2",,"208.3","34.0","318","10.6","18.1","3.1",,,,,
"USC00201225","CANTON, MI US","2005-05",,"6.4","6.4","12","6","0","0","0","5","0","17","0","-3.3","0","0.0","13.2","29.4",,"142.5","48.1","0","13.9","21.6","6.3",,,,,
"USC00201225","CANTON, MI US","2005-06",,"157.2","150.8","12","8","0","0","0","0","0","29","12","5.6","0","0.0","37.8","36.7",,"6.2","122.8","0","23.4","30.5","16.2",,,,,
"USC00201225","CANTON, MI US","2005-07",,"342.5","185.3","10","8","0","0","0","0","0","30","15","11.1","0","0.0","19.8","35.0","0.0","0.0","74.3","0","24.5","31.3","17.7",,,,,
"USC00201225","CANTON, MI US","2005-08",,"512.8","170.3","7","5","0","0","0","0","0","29","10","11.1","0","0.0","14.2","35.0","0.0","0.0","32.0","0","24.2","30.8","17.6",,,,,
"USC00201225","CANTON, MI US","2005-09",,"577.1","64.3","8","6","0","0","0","0","0","29","4","2.8","0","0.0","23.9","33.9","14.9","14.9","79.3","0","20.2","27.7","12.6",,,,,
"USC00201225","CANTON, MI US","2005-10",,"594.1","17.0","3","2","0","0","0","4","0","10","0","-3.3","0","0.0","3.8","30.6","205.5","190.6","8.3","0","12.7","19.1","6.4",,,,,
"USC00201225","CANTON, MI US","2005-11",,"594.1","0.0","10","9","4","2","0","14","1","4","0","-11.1","76","71.0","37.3","23.9","549.1","343.6","133.2","147","6.5","12.1","0.8",,,,,
"USC00201225","CANTON, MI US","2005-12",,"594.1","0.0","9","8","22","4","0","25","15","0","0","-15.0","229","147.0","15.2","6.1","1154.5","605.4","71.9","342","-2.6","0.7","-5.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1998-11","4.1",,"0.0","0","0",,,"0","20","0","0","0","-5.6",,,"0.0","18.3",,"406.1","0.0",,"4.8","10.4","-0.8",,"240","240","19.7","24.6"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1998-12","3.8",,"0.0","11","3",,,"0","24","7","0","0","-15.0",,,"18.0","20.0",,"562.1","32.6",,"0.2","5.8","-5.4",,"290","290","19.7","24.6"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-01","4.5","0.0","0.0","12","7",,,"7","29","14","0","0","-25.6",,,"27.4","11.7",,"692.3","66.0",,"-5.6","-0.8","-10.5",,"240","70","13.9","17.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-02","4.2","0.0","0.0","13","5",,,"0","27","7","0","0","-12.2",,,"7.4","20.0",,"542.7","30.2",,"-1.1","4.0","-6.1",,"240","240","15.2","18.3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-03","4.4","0.0","0.0","5","2",,,"1","31","4","1","0","-18.3",,,"5.3","23.3",,"568.2","14.2",,"0.0","6.2","-6.2",,"260","270","14.8","19.2"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04","3.9","0.0","0.0","15","6",,,"0","5","0","5","0","-2.2",,,"24.4","25.6",,"264.3","110.0",,"9.5","15.4","3.6",,"230","240","16.5","20.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05","3.5","9.9","9.9","9","4",,,"0","0","0","22","0","1.1",,,"32.8","31.1",,"106.9","75.0",,"15.2","22.6","7.8",,"270","280","20.6","24.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06","2.7","83.3","73.4","11","5",,,"0","0","0","24","6","3.3",,,"42.9","32.8",,"38.7","86.0",,"19.5","26.5","12.5",,"190","200","11.2","13.4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07","2.9","235.9","152.6","15","7",,,"0","0","0","31","10","6.7",,,"26.7","34.4","4.1","4.1","108.7",,"23.1","30.1","16.2",,"290","290","16.1","20.6"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08","2.9","280.1","44.2","14","6",,,"0","0","0","29","0","5.6",,,"12.4","31.7","23.9","19.8","44.7",,"19.1","25.7","12.6",,"190","200","11.2","16.5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-09","2.8","300.8","20.7","9","3",,,"0","1","0","23","0","-2.2",,,"28.2","31.7","111.0","87.1","56.2",,"16.1","25.1","7.1",,"320","330","11.2","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-10","3.3","300.8","0.0","10","4",,,"0","13","0","5","0","-5.6",,,"14.2","24.4","411.8","300.8","34.2",,"8.6","15.9","1.4",,"320","310","13.0","16.5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-11","3.6","300.8","0.0","7","4",,,"0","16","0","2","0","-10.0",,,"9.1","23.3","785.7","373.9","28.0",,"5.4","12.0","-1.1",,"240","230","14.8","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-12","3.9","300.8","0.0","11","4",,,"0","26","9","0","0","-17.2",,,"24.4","15.6","1404.0","618.3","54.5",,"-1.6","3.0","-6.2",,"240","250","13.9","18.3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-01","4.0","0.0","0.0","14","4",,,"10","28","18","0","0","-25.6",,,"6.9","13.3","2161.5","757.5","26.0",,"-6.1","-0.4","-11.8",,"240","250","14.3","17.4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-02","3.7","0.0","0.0","8","4",,,"3","23","11","0","0","-19.4",,,"6.9","19.4","2744.8","583.3","20.4",,"-1.8","3.8","-7.3",,"240","260","12.5","14.3"
